Hoja1_Sexo,Hoja1_Zona,Hoja1_Departamento,Hoja1_Etario,Hoja1_Grupo,Hoja1_No_carente,Hoja1_Valor,Hoja1_Total,Hoja1_Sector,Hoja1_Proporción,Hoja1_Variable,Hoja1_ID,Hoja1_Nombre_dpto
Hombre,Urbano,68,Mayor,Retornada,3068.036,3567.62,6635.656,Multisector,0.53764390438564,Sin trabajo,3830,Santander
Hombre,Urbano,68,Mayor,Retornada,5874.4297,761.22651,6635.656,Multisector,0.114717596873617,Hacinamiento,658,Santander
Hombre,Urbano,68,Mayor,Retornada,6407.373,228.2834,6635.656,Multisector,0.0344025368403666,Sin paredes duraderas,6500,Santander
Hombre,Urbano,68,Mayor,Retornada,6596.227,39.42955,6635.656,Multisector,0.00594207264511602,Sin pisos duraderos,5966,Santander
Hombre,Urbano,68,Mayor,Retornada,6635.656,0,6635.656,Multisector,0,Sin electricidad,5432,Santander
Hombre,Urbano,68,Mayor,Venezolana,9120.993,19388.08,28509.07,Multisector,0.680067080406341,Sin trabajo,3831,Santander
Hombre,Urbano,68,Mayor,Venezolana,16986.76,11522.32,28509.07,Multisector,0.404163306624874,Hacinamiento,659,Santander
Hombre,Urbano,68,Mayor,Venezolana,27921.11,587.9628,28509.07,Multisector,0.0206237102788691,Sin pisos duraderos,5967,Santander
Hombre,Urbano,68,Mayor,Venezolana,27936.59,572.4853,28509.07,Multisector,0.0200808128781472,Sin paredes duraderas,6501,Santander
Hombre,Urbano,68,Mayor,Venezolana,28509.07,0,28509.07,Multisector,0,Sin electricidad,5433,Santander
Hombre,Urbano,68,Menor,Colombiana,131605.5,99191.78,230797.3,Multisector,0.429778771242125,Sin trabajo,3826,Santander
Hombre,Urbano,68,Menor,Colombiana,174275.3,56521.97,230797.3,Multisector,0.244898748815519,Hacinamiento,654,Santander
Hombre,Urbano,68,Menor,Colombiana,222152.6,8644.752,230797.3,Multisector,0.037456036097476,Sin paredes duraderas,6496,Santander
Hombre,Urbano,68,Menor,Colombiana,227848.22,2949.088,230797.3,Multisector,0.0127778271236275,Sin pisos duraderos,5962,Santander
Hombre,Urbano,68,Menor,Colombiana,230667.6,129.702919,230797.3,Multisector,0.000561977627121288,Sin electricidad,5428,Santander
Hombre,Urbano,68,Menor,Retornada,810.84264,288.49876,1099.341,Multisector,0.262428818719578,Sin trabajo,3827,Santander
Hombre,Urbano,68,Menor,Retornada,1057.365,41.976711,1099.341,Multisector,0.0381835217644025,Hacinamiento,655,Santander
Hombre,Urbano,68,Menor,Retornada,1099.341,0,1099.341,Multisector,0,Sin electricidad,5429,Santander
Hombre,Urbano,68,Menor,Retornada,1099.341,0,1099.341,Multisector,0,Sin paredes duraderas,6497,Santander
Hombre,Urbano,68,Menor,Retornada,1099.341,0,1099.341,Multisector,0,Sin pisos duraderos,5963,Santander
Hombre,Urbano,68,Menor,Venezolana,3863.034,10199.42,14062.45,Multisector,0.725294667714374,Sin trabajo,3828,Santander
Hombre,Urbano,68,Menor,Venezolana,6472.216,7590.238,14062.45,Multisector,0.539752176896629,Hacinamiento,656,Santander
Hombre,Urbano,68,Menor,Venezolana,13385.55,676.90655,14062.45,Multisector,0.0481357480382152,Sin pisos duraderos,5964,Santander
Hombre,Urbano,68,Menor,Venezolana,13855.69,206.75948,14062.45,Multisector,0.0147029486327062,Sin paredes duraderas,6498,Santander
Hombre,Urbano,68,Menor,Venezolana,14062.45,0,14062.45,Multisector,0,Sin electricidad,5430,Santander
Hombre,Urbano,70,Mayor,Colombiana,64040.13,123822.8,187863,Multisector,0.659112225398296,Sin trabajo,3835,Sucre
Hombre,Urbano,70,Mayor,Colombiana,129510.4,58352.62,187863,Multisector,0.310612627286906,Hacinamiento,663,Sucre
Hombre,Urbano,70,Mayor,Colombiana,166313.8,21549.22,187863,Multisector,0.114707100386984,Sin pisos duraderos,5971,Sucre
Hombre,Urbano,70,Mayor,Colombiana,173915.64,13947.34,187863,Multisector,0.0742420806651656,Sin paredes duraderas,6505,Sucre
Hombre,Urbano,70,Mayor,Colombiana,187188.7,674.28404,187863,Multisector,0.00358923279198139,Sin electricidad,5437,Sucre
Hombre,Urbano,70,Mayor,Retornada,555.10948,3098.328,3653.438,Multisector,0.848058185194329,Sin trabajo,3836,Sucre
Hombre,Urbano,70,Mayor,Retornada,2383.911,1269.527,3653.438,Multisector,0.347488311010068,Hacinamiento,664,Sucre
Hombre,Urbano,70,Mayor,Retornada,3058.314,595.12382,3653.438,Multisector,0.162894188980352,Sin paredes duraderas,6506,Sucre
Hombre,Urbano,70,Mayor,Retornada,3147.62,505.81721,3653.438,Multisector,0.138449649343988,Sin pisos duraderos,5972,Sucre
Hombre,Urbano,70,Mayor,Retornada,3653.438,0,3653.438,Multisector,0,Sin electricidad,5438,Sucre
Hombre,Urbano,70,Mayor,Venezolana,1055.043,4491.887,5546.93,Multisector,0.809796950745728,Sin trabajo,3837,Sucre
Hombre,Urbano,70,Mayor,Venezolana,2199.913,3347.017,5546.93,Multisector,0.603399898682695,Hacinamiento,665,Sucre
Hombre,Urbano,70,Mayor,Venezolana,5317.595,229.33459,5546.93,Multisector,0.0413444175426768,Sin pisos duraderos,5973,Sucre
Hombre,Urbano,70,Mayor,Venezolana,5415.138,131.79194,5546.93,Multisector,0.0237594381035997,Sin paredes duraderas,6507,Sucre
Hombre,Urbano,70,Mayor,Venezolana,5546.93,0,5546.93,Multisector,0,Sin electricidad,5439,Sucre
Hombre,Urbano,70,Menor,Colombiana,32058.92,66794.61,98853.53,Multisector,0.67569271426119,Sin trabajo,3832,Sucre
Hombre,Urbano,70,Menor,Colombiana,52232.7,46620.83,98853.53,Multisector,0.471615227094065,Hacinamiento,660,Sucre
Hombre,Urbano,70,Menor,Colombiana,83240.99,15612.541,98853.53,Multisector,0.157936100005736,Sin pisos duraderos,5968,Sucre
Hombre,Urbano,70,Menor,Colombiana,90125.17,8728.3555,98853.53,Multisector,0.0882958403205227,Sin paredes duraderas,6502,Sucre
Hombre,Urbano,70,Menor,Colombiana,98817.59,35.940648,98853.53,Multisector,0.000363574755499374,Sin electricidad,5434,Sucre
Hombre,Urbano,70,Menor,Retornada,28.845977,604.166265,633.01224,Multisector,0.954430620488476,Sin trabajo,3833,Sucre
Hombre,Urbano,70,Menor,Retornada,375.86205,257.15019,633.01224,Multisector,0.406232571427055,Hacinamiento,661,Sucre
Hombre,Urbano,70,Menor,Retornada,433.94998,199.06226,633.01224,Multisector,0.31446826367844,Sin pisos duraderos,5969,Sucre
Hombre,Urbano,70,Menor,Retornada,531.00159,102.01065,633.01224,Multisector,0.161151149304791,Sin paredes duraderas,6503,Sucre
Hombre,Urbano,70,Menor,Retornada,633.01224,0,633.01224,Multisector,0,Sin electricidad,5435,Sucre
Hombre,Urbano,70,Menor,Venezolana,1084.998,5398.0574,6483.055,Multisector,0.832641000269163,Sin trabajo,3834,Sucre
Hombre,Urbano,70,Menor,Venezolana,2106.005,4377.05,6483.055,Multisector,0.675152378006974,Hacinamiento,662,Sucre
Hombre,Urbano,70,Menor,Venezolana,5715.354,767.70101,6483.055,Multisector,0.118416550530575,Sin pisos duraderos,5970,Sucre
Hombre,Urbano,70,Menor,Venezolana,5990.344,492.71123,6483.055,Multisector,0.0759998534641461,Sin paredes duraderas,6504,Sucre
Hombre,Urbano,70,Menor,Venezolana,6483.055,0,6483.055,Multisector,0,Sin electricidad,5436,Sucre
Hombre,Urbano,73,Mayor,Colombiana,152392.4,164695.9,317088.3,Multisector,0.519400747362801,Sin trabajo,3841,Tolima
Hombre,Urbano,73,Mayor,Colombiana,263086.6,54001.64,317088.3,Multisector,0.170304738459287,Hacinamiento,669,Tolima
Hombre,Urbano,73,Mayor,Colombiana,304989.4,12098.9,317088.3,Multisector,0.0381562485906922,Sin paredes duraderas,6511,Tolima
Hombre,Urbano,73,Mayor,Colombiana,312448.2,4640.037,317088.3,Multisector,0.0146332646143046,Sin pisos duraderos,5977,Tolima
Hombre,Urbano,73,Mayor,Colombiana,316665.6,422.70006,317088.3,Multisector,0.00133306735064018,Sin electricidad,5443,Tolima
Hombre,Urbano,73,Mayor,Retornada,287.86593,532.08763,819.95356,Multisector,0.648924104921259,Sin trabajo,3842,Tolima
Hombre,Urbano,73,Mayor,Retornada,574.02083,245.93274,819.95356,Multisector,0.299934962170297,Hacinamiento,670,Tolima
Hombre,Urbano,73,Mayor,Retornada,819.95356,0,819.95356,Multisector,0,Sin electricidad,5444,Tolima
Hombre,Urbano,73,Mayor,Retornada,819.95356,0,819.95356,Multisector,0,Sin paredes duraderas,6512,Tolima
Hombre,Urbano,73,Mayor,Retornada,819.95356,0,819.95356,Multisector,0,Sin pisos duraderos,5978,Tolima
Hombre,Urbano,73,Mayor,Venezolana,1233.645,1599.864,2833.509,Multisector,0.564622875734646,Sin trabajo,3843,Tolima
Hombre,Urbano,73,Mayor,Venezolana,1679.207,1154.302,2833.509,Multisector,0.407375448604539,Hacinamiento,671,Tolima
Hombre,Urbano,73,Mayor,Venezolana,2819.056,14.453094,2833.509,Multisector,0.00510077575190338,Sin pisos duraderos,5979,Tolima
Hombre,Urbano,73,Mayor,Venezolana,2833.509,0,2833.509,Multisector,0,Sin electricidad,5445,Tolima
Hombre,Urbano,73,Mayor,Venezolana,2833.509,0,2833.509,Multisector,0,Sin paredes duraderas,6513,Tolima
Hombre,Urbano,73,Menor,Colombiana,68345.28,93138.31,161483.6,Multisector,0.576766371321917,Sin trabajo,3838,Tolima
Hombre,Urbano,73,Menor,Colombiana,109775.6,51708.03,161483.6,Multisector,0.320206076654224,Hacinamiento,666,Tolima
Hombre,Urbano,73,Menor,Colombiana,153511.9,7971.737,161483.6,Multisector,0.0493656135979133,Sin paredes duraderas,6508,Tolima
Hombre,Urbano,73,Menor,Colombiana,158922.9,2560.662,161483.6,Multisector,0.0158571025169119,Sin pisos duraderos,5974,Tolima
Hombre,Urbano,73,Menor,Colombiana,161366.9,116.72289,161483.6,Multisector,0.000722815753426354,Sin electricidad,5440,Tolima
Hombre,Urbano,73,Menor,Retornada,0,46.288763,46.288763,Multisector,1,Sin trabajo,3839,Tolima
Hombre,Urbano,73,Menor,Retornada,46.288763,0,46.288763,Multisector,0,Hacinamiento,667,Tolima
Hombre,Urbano,73,Menor,Retornada,46.288763,0,46.288763,Multisector,0,Sin electricidad,5441,Tolima
Hombre,Urbano,73,Menor,Retornada,46.288763,0,46.288763,Multisector,0,Sin paredes duraderas,6509,Tolima
Hombre,Urbano,73,Menor,Retornada,46.288763,0,46.288763,Multisector,0,Sin pisos duraderos,5975,Tolima
Hombre,Urbano,73,Menor,Venezolana,740.82928,2214.815,2955.644,Multisector,0.749351072050626,Hacinamiento,668,Tolima
Hombre,Urbano,73,Menor,Venezolana,837.95913,2117.685,2955.644,Multisector,0.716488521621684,Sin trabajo,3840,Tolima
Hombre,Urbano,73,Menor,Venezolana,2955.644,0,2955.644,Multisector,0,Sin electricidad,5442,Tolima
Hombre,Urbano,73,Menor,Venezolana,2955.644,0,2955.644,Multisector,0,Sin paredes duraderas,6510,Tolima
Hombre,Urbano,73,Menor,Venezolana,2955.644,0,2955.644,Multisector,0,Sin pisos duraderos,5976,Tolima
Hombre,Urbano,76,Mayor,Colombiana,792815.5,458260.2,1251075.7,Multisector,0.366292942945019,Sin trabajo,3847,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,1121753.6,129322.1,1251075.7,Multisector,0.103368725010005,Hacinamiento,675,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,1235212.6,15863.19,1251075.7,Multisector,0.0126796404086499,Sin paredes duraderas,6517,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,1247393.9,3681.88,1251075.7,Multisector,0.002942971396535,Sin pisos duraderos,5983,Valle del Cauca
Hombre,Urbano,76,Mayor,Colombiana,1249484.2,1591.575,1251075.7,Multisector,0.00127216522549355,Sin electricidad,5449,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,4641.642,4223.12,8864.762,Multisector,0.476394064499419,Sin trabajo,3848,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,7019.477,1845.2846,8864.762,Multisector,0.20815951968028,Hacinamiento,676,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,8864.762,0,8864.762,Multisector,0,Sin electricidad,5450,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,8864.762,0,8864.762,Multisector,0,Sin paredes duraderas,6518,Valle del Cauca
Hombre,Urbano,76,Mayor,Retornada,8864.762,0,8864.762,Multisector,0,Sin pisos duraderos,5984,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,28659.707,26618.73,55278.43,Multisector,0.481539182643212,Sin trabajo,3849,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,35610.48,19667.95,55278.43,Multisector,0.355797912494982,Hacinamiento,677,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,54786.27,492.163559,55278.43,Multisector,0.00890335631818776,Sin electricidad,5451,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,55278.43,0,55278.43,Multisector,0,Sin paredes duraderas,6519,Valle del Cauca
Hombre,Urbano,76,Mayor,Venezolana,55278.43,0,55278.43,Multisector,0,Sin pisos duraderos,5985,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,311300.9,219473.1,530774,Multisector,0.413496328004009,Sin trabajo,3844,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,397163,133611,530774,Multisector,0.251728607655989,Hacinamiento,672,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,521787.4,8986.609,530774,Multisector,0.0169311401839578,Sin paredes duraderas,6514,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,527632.1,3141.904,530774,Multisector,0.00591947608586705,Sin pisos duraderos,5980,Valle del Cauca
Hombre,Urbano,76,Menor,Colombiana,529879.9,894.1562,530774,Multisector,0.0016846269787141,Sin electricidad,5446,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,483.80862,92.744156,576.55278,Multisector,0.160859784597691,Sin trabajo,3845,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,576.55278,0,576.55278,Multisector,0,Hacinamiento,673,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,576.55278,0,576.55278,Multisector,0,Sin electricidad,5447,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,576.55278,0,576.55278,Multisector,0,Sin paredes duraderas,6515,Valle del Cauca
Hombre,Urbano,76,Menor,Retornada,576.55278,0,576.55278,Multisector,0,Sin pisos duraderos,5981,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,11189.78,17428.65,28618.43,Multisector,0.60900091304799,Hacinamiento,674,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,13705.34,14913.09,28618.43,Multisector,0.521100912943163,Sin trabajo,3846,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,28618.43,0,28618.43,Multisector,0,Sin electricidad,5448,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,28618.43,0,28618.43,Multisector,0,Sin paredes duraderas,6516,Valle del Cauca
Hombre,Urbano,76,Menor,Venezolana,28618.43,0,28618.43,Multisector,0,Sin pisos duraderos,5982,Valle del Cauca
Mujer,Rural,5,Mayor,Colombiana,53843.39,289677.9,343521.3,Multisector,0.843260374247536,Sin trabajo,4116,Antioquia
Mujer,Rural,5,Mayor,Colombiana,243847.6,99673.67,343521.3,Multisector,0.290152808574024,Hacinamiento,944,Antioquia
Mujer,Rural,5,Mayor,Colombiana,305419.6,38101.68,343521.3,Multisector,0.11091504369598,Sin pisos duraderos,6252,Antioquia
Mujer,Rural,5,Mayor,Colombiana,326360,17161.33,343521.3,Multisector,0.0499571060076915,Sin paredes duraderas,6786,Antioquia
Mujer,Rural,5,Mayor,Colombiana,341155,2366.252,343521.3,Multisector,0.00688822498051795,Sin electricidad,5718,Antioquia
Mujer,Rural,5,Mayor,Venezolana,1434.391,3280.258,4714.649,Multisector,0.695758687444177,Sin trabajo,4117,Antioquia
Mujer,Rural,5,Mayor,Venezolana,1990.952,2723.697,4714.649,Multisector,0.577709390455154,Hacinamiento,945,Antioquia
Mujer,Rural,5,Mayor,Venezolana,4714.649,0,4714.649,Multisector,0,Sin electricidad,5719,Antioquia
Mujer,Rural,5,Mayor,Venezolana,4714.649,0,4714.649,Multisector,0,Sin paredes duraderas,6787,Antioquia
Mujer,Rural,5,Mayor,Venezolana,4714.649,0,4714.649,Multisector,0,Sin pisos duraderos,6253,Antioquia
Mujer,Rural,5,Menor,Colombiana,22486.97,161589.2,184076.1,Multisector,0.877839111106765,Sin trabajo,4114,Antioquia
Mujer,Rural,5,Menor,Colombiana,96728.77,87347.36,184076.1,Multisector,0.474517658729189,Hacinamiento,942,Antioquia
Mujer,Rural,5,Menor,Colombiana,152667.7,31408.43,184076.1,Multisector,0.170627419855158,Sin pisos duraderos,6250,Antioquia
Mujer,Rural,5,Menor,Colombiana,175449.4,8626.703,184076.1,Multisector,0.0468648727347005,Sin paredes duraderas,6784,Antioquia
Mujer,Rural,5,Menor,Colombiana,182560.7,1515.459,184076.1,Multisector,0.00823278524479821,Sin electricidad,5716,Antioquia
Mujer,Rural,5,Menor,Venezolana,512.060791,2681.826,3193.887,Multisector,0.839674666010413,Hacinamiento,943,Antioquia
Mujer,Rural,5,Menor,Venezolana,717.19531,2476.692,3193.887,Multisector,0.775447597238099,Sin trabajo,4115,Antioquia
Mujer,Rural,5,Menor,Venezolana,3193.887,0,3193.887,Multisector,0,Sin electricidad,5717,Antioquia
Mujer,Rural,5,Menor,Venezolana,3193.887,0,3193.887,Multisector,0,Sin paredes duraderas,6785,Antioquia
Mujer,Rural,5,Menor,Venezolana,3193.887,0,3193.887,Multisector,0,Sin pisos duraderos,6251,Antioquia
Mujer,Rural,8,Mayor,Colombiana,4066.388,70766.29,74832.68,Multisector,0.945660238280922,Sin trabajo,4121,Atlántico
Mujer,Rural,8,Mayor,Colombiana,42558.27,32274.41,74832.68,Multisector,0.431287640640426,Hacinamiento,949,Atlántico
Mujer,Rural,8,Mayor,Colombiana,72869.68,1962.995,74832.68,Multisector,0.0262317880369913,Sin pisos duraderos,6257,Atlántico
Mujer,Rural,8,Mayor,Colombiana,73452.98,1379.701,74832.68,Multisector,0.0184371453755231,Sin electricidad,5723,Atlántico
Mujer,Rural,8,Mayor,Colombiana,74599.64,233.034668,74832.68,Multisector,0.00311407620307064,Sin paredes duraderas,6791,Atlántico
Mujer,Rural,8,Mayor,Retornada,0,2433.67,2433.67,Multisector,1,Sin trabajo,4122,Atlántico
Mujer,Rural,8,Mayor,Retornada,1732.442,701.22797,2433.67,Multisector,0.288136012688655,Hacinamiento,950,Atlántico
Mujer,Rural,8,Mayor,Retornada,2228.869,204.80078,2433.67,Multisector,0.0841530610148459,Sin paredes duraderas,6792,Atlántico
Mujer,Rural,8,Mayor,Retornada,2228.869,204.80078,2433.67,Multisector,0.0841530610148459,Sin pisos duraderos,6258,Atlántico
Mujer,Rural,8,Mayor,Retornada,2433.67,0,2433.67,Multisector,0,Sin electricidad,5724,Atlántico
Mujer,Rural,8,Mayor,Venezolana,0,7616.696,7616.696,Multisector,1,Sin trabajo,4123,Atlántico
Mujer,Rural,8,Mayor,Venezolana,4577.532,3039.164,7616.696,Multisector,0.399013430495322,Hacinamiento,951,Atlántico
Mujer,Rural,8,Mayor,Venezolana,7344.569,272.12708,7616.696,Multisector,0.0357277066066441,Sin electricidad,5725,Atlántico
Mujer,Rural,8,Mayor,Venezolana,7411.895,204.80078,7616.696,Multisector,0.0268884014801168,Sin paredes duraderas,6793,Atlántico
Mujer,Rural,8,Mayor,Venezolana,7411.895,204.80078,7616.696,Multisector,0.0268884014801168,Sin pisos duraderos,6259,Atlántico
Mujer,Rural,8,Menor,Colombiana,818.00543,37497.84,38315.84,Multisector,0.978651127053459,Sin trabajo,4118,Atlántico
Mujer,Rural,8,Menor,Colombiana,14782.254,23533.59,38315.84,Multisector,0.614200027977985,Hacinamiento,946,Atlántico
Mujer,Rural,8,Menor,Colombiana,36919.846,1395.998,38315.84,Multisector,0.0364339656914738,Sin pisos duraderos,6254,Atlántico
Mujer,Rural,8,Menor,Colombiana,37849.78,466.06934,38315.84,Multisector,0.0121638815696067,Sin paredes duraderas,6788,Atlántico
Mujer,Rural,8,Menor,Colombiana,38136.67,179.17313,38315.84,Multisector,0.00467621563301235,Sin electricidad,5720,Atlántico
Mujer,Rural,8,Menor,Retornada,0,1623.6,1623.6,Multisector,1,Sin trabajo,4119,Atlántico
Mujer,Rural,8,Menor,Retornada,221.14439,1402.456,1623.6,Multisector,0.863794037940379,Hacinamiento,947,Atlántico
Mujer,Rural,8,Menor,Retornada,1623.6,0,1623.6,Multisector,0,Sin electricidad,5721,Atlántico
Mujer,Rural,8,Menor,Retornada,1623.6,0,1623.6,Multisector,0,Sin paredes duraderas,6789,Atlántico
Mujer,Rural,8,Menor,Retornada,1623.6,0,1623.6,Multisector,0,Sin pisos duraderos,6255,Atlántico
Mujer,Rural,8,Menor,Venezolana,0,8066.724,8066.724,Multisector,1,Sin trabajo,4120,Atlántico
Mujer,Rural,8,Menor,Venezolana,2254.845,5811.879,8066.724,Multisector,0.720475747031881,Hacinamiento,948,Atlántico
Mujer,Rural,8,Menor,Venezolana,8066.724,0,8066.724,Multisector,0,Sin electricidad,5722,Atlántico
Mujer,Rural,8,Menor,Venezolana,8066.724,0,8066.724,Multisector,0,Sin paredes duraderas,6790,Atlántico
Mujer,Rural,8,Menor,Venezolana,8066.724,0,8066.724,Multisector,0,Sin pisos duraderos,6256,Atlántico
Mujer,Rural,11,Mayor,Colombiana,209.92946,435.542511,645.47197,Multisector,0.674765956142139,Sin trabajo,4125,"Bogotá, D.C."
Mujer,Rural,11,Mayor,Colombiana,645.47197,0,645.47197,Multisector,0,Hacinamiento,953,"Bogotá, D.C."
Mujer,Rural,11,Mayor,Colombiana,645.47197,0,645.47197,Multisector,0,Sin electricidad,5727,"Bogotá, D.C."
Mujer,Rural,11,Mayor,Colombiana,645.47197,0,645.47197,Multisector,0,Sin paredes duraderas,6795,"Bogotá, D.C."
Mujer,Rural,11,Mayor,Colombiana,645.47197,0,645.47197,Multisector,0,Sin pisos duraderos,6261,"Bogotá, D.C."
Mujer,Rural,11,Menor,Colombiana,0,69.976486,69.976486,Multisector,1,Sin trabajo,4124,"Bogotá, D.C."
Mujer,Rural,11,Menor,Colombiana,69.976486,0,69.976486,Multisector,0,Hacinamiento,952,"Bogotá, D.C."
Mujer,Rural,11,Menor,Colombiana,69.976486,0,69.976486,Multisector,0,Sin electricidad,5726,"Bogotá, D.C."
Mujer,Rural,11,Menor,Colombiana,69.976486,0,69.976486,Multisector,0,Sin paredes duraderas,6794,"Bogotá, D.C."
Mujer,Rural,11,Menor,Colombiana,69.976486,0,69.976486,Multisector,0,Sin pisos duraderos,6260,"Bogotá, D.C."
Mujer,Rural,13,Mayor,Colombiana,4895.794,133216.48,138112.3,Multisector,0.964551890019933,Sin trabajo,4129,Bolívar
Mujer,Rural,13,Mayor,Colombiana,76319.97,61792.31,138112.3,Multisector,0.447406277355456,Hacinamiento,957,Bolívar
Mujer,Rural,13,Mayor,Colombiana,86177.7,51934.57,138112.3,Multisector,0.376031461354275,Sin pisos duraderos,6265,Bolívar
Mujer,Rural,13,Mayor,Colombiana,116301.8,21810.52,138112.3,Multisector,0.157918737143614,Sin electricidad,5731,Bolívar
Mujer,Rural,13,Mayor,Colombiana,118365.2,19747.05,138112.3,Multisector,0.142978214105478,Sin paredes duraderas,6799,Bolívar
Mujer,Rural,13,Mayor,Retornada,142.84752,3967.818,4110.665,Multisector,0.965249661551112,Sin trabajo,4130,Bolívar
Mujer,Rural,13,Mayor,Retornada,2171.87,1938.795,4110.665,Multisector,0.471649964178545,Hacinamiento,958,Bolívar
Mujer,Rural,13,Mayor,Retornada,4006.493,104.17179,4110.665,Multisector,0.0253418339854987,Sin electricidad,5732,Bolívar
Mujer,Rural,13,Mayor,Retornada,4036.577,74.088089,4110.665,Multisector,0.0180233828346508,Sin pisos duraderos,6266,Bolívar
Mujer,Rural,13,Mayor,Retornada,4110.665,0,4110.665,Multisector,0,Sin paredes duraderas,6800,Bolívar
Mujer,Rural,13,Mayor,Venezolana,0,3764.8315,3764.8315,Multisector,1,Sin trabajo,4131,Bolívar
Mujer,Rural,13,Mayor,Venezolana,1915.922,1848.909,3764.8315,Multisector,0.491100066497,Hacinamiento,959,Bolívar
Mujer,Rural,13,Mayor,Venezolana,2689.707,1075.124,3764.8315,Multisector,0.285570283822795,Sin pisos duraderos,6267,Bolívar
Mujer,Rural,13,Mayor,Venezolana,3172.475,592.35622,3764.8315,Multisector,0.157339370965208,Sin paredes duraderas,6801,Bolívar
Mujer,Rural,13,Mayor,Venezolana,3379.391,385.440361,3764.8315,Multisector,0.102379179785337,Sin electricidad,5733,Bolívar
Mujer,Rural,13,Menor,Colombiana,5432.881,89827.4,95260.282,Multisector,0.942968025225875,Sin trabajo,4126,Bolívar
Mujer,Rural,13,Menor,Colombiana,31289.54,63970.74,95260.282,Multisector,0.67153632822544,Hacinamiento,954,Bolívar
Mujer,Rural,13,Menor,Colombiana,56547.78,38712.51,95260.282,Multisector,0.406386682751999,Sin pisos duraderos,6262,Bolívar
Mujer,Rural,13,Menor,Colombiana,76101.8,19158.48,95260.282,Multisector,0.201117187538874,Sin electricidad,5728,Bolívar
Mujer,Rural,13,Menor,Colombiana,80503.52,14756.77,95260.282,Multisector,0.154909997012186,Sin paredes duraderas,6796,Bolívar
Mujer,Rural,13,Menor,Retornada,0,1584.856,1584.856,Multisector,1,Sin trabajo,4127,Bolívar
Mujer,Rural,13,Menor,Retornada,221.79807,1363.058,1584.856,Multisector,0.860051638760872,Hacinamiento,955,Bolívar
Mujer,Rural,13,Menor,Retornada,1514.428,70.428116,1584.856,Multisector,0.0444381798724931,Sin electricidad,5729,Bolívar
Mujer,Rural,13,Menor,Retornada,1514.428,70.428116,1584.856,Multisector,0.0444381798724931,Sin pisos duraderos,6263,Bolívar
Mujer,Rural,13,Menor,Retornada,1584.856,0,1584.856,Multisector,0,Sin paredes duraderas,6797,Bolívar
Mujer,Rural,13,Menor,Venezolana,0,4427.389,4427.389,Multisector,1,Sin trabajo,4128,Bolívar
Mujer,Rural,13,Menor,Venezolana,1754.74,2672.649,4427.389,Multisector,0.60366256500163,Hacinamiento,956,Bolívar
Mujer,Rural,13,Menor,Venezolana,3683.898,743.49078,4427.389,Multisector,0.167929852109223,Sin pisos duraderos,6264,Bolívar
Mujer,Rural,13,Menor,Venezolana,3688.921,738.46811,4427.389,Multisector,0.166795397919632,Sin electricidad,5730,Bolívar
Mujer,Rural,13,Menor,Venezolana,4296.112,131.27664,4427.389,Multisector,0.0296510290828296,Sin paredes duraderas,6798,Bolívar
Mujer,Rural,15,Mayor,Colombiana,12936.58,151392.81,164329.39,Multisector,0.921276528805955,Sin trabajo,4134,Boyacá
Mujer,Rural,15,Mayor,Colombiana,131376.1,32953.3,164329.39,Multisector,0.200531992481686,Hacinamiento,962,Boyacá
Mujer,Rural,15,Mayor,Colombiana,145228.9,19100.47,164329.39,Multisector,0.116232829684331,Sin paredes duraderas,6804,Boyacá
Mujer,Rural,15,Mayor,Colombiana,158078.2,6251.208,164329.39,Multisector,0.0380407180967446,Sin pisos duraderos,6270,Boyacá
Mujer,Rural,15,Mayor,Colombiana,162832.2,1497.183,164329.39,Multisector,0.009110865682639,Sin electricidad,5736,Boyacá
Mujer,Rural,15,Mayor,Retornada,0,54.592121,54.592121,Multisector,1,Hacinamiento,963,Boyacá
Mujer,Rural,15,Mayor,Retornada,0,54.592121,54.592121,Multisector,1,Sin trabajo,4135,Boyacá
